AÑO_ACCIDENTE,MES_ACCIDENTE,CONDICION_VICTIMA,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,SERVICIO_VEHICULO_VICTIMA,CLASE_VEHICULO_VICTIMA,SEXO_VICTIMA,EDAD_VICTIMA,CANTIDAD_VICTIMAS
2016,Abril,Pasajero,herido,Choque,OFICIAL,MOTOCICLETA,M,32.0,1
2016,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,58.0,1
2016,Abril,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,M,53.0,1
2016,Abril,Peaton,herido,Caida Ocupante,OTROS,OTROS,M,47.0,1
2016,Abril,Pasajero,herido,Choque,PARTICULAR,MOTOCICLETA,M,18.0,1
2016,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,53.0,1
2016,Abril,Pasajero,herido,Choque,PARTICULAR,MOTOCICLETA,F,23.0,1
2016,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,58.0,1
2016,Abril,Pasajero,herido,Caida Ocupante,PUBLICO,BUS,M,45.0,1
2016,Abril,Conductor,herido,Choque,PUBLICO,CAMIONETA,M,29.0,1
2016,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,31.0,1
2016,Abril,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,F,33.0,1
2016,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,34.0,1
2016,Abril,Pasajero,herido,Otro,PARTICULAR,MOTOCICLETA,M,26.0,1
2016,Abril,Pasajero,herido,Atropello,PARTICULAR,MOTOCICLETA,M,25.0,1
2016,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,27.0,1
2016,Abril,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,F,23.0,1
2016,Abril,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,28.0,1
2016,Abril,Conductor,herido,Choque,PUBLICO,AUTOMOVIL,M,32.0,1
2016,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2016,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,23.0,1
2016,Abril,Pasajero,herido,Choque,PARTICULAR,CAMIONETA,M,33.0,1
2016,Abril,Conductor,muerto,Choque,PARTICULAR,CAMIONETA,M,52.0,1
2016,Abril,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,F,36.0,1
2016,Abril,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,F,8.0,1
2016,Abril,Conductor,herido,Choque,PUBLICO,AUTOMOVIL,M,54.0,1
2016,Abril,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,M,15.0,1
2016,Abril,Peaton,herido,Atropello,PARTICULAR,AUTOMOVIL,F,85.0,1
2016,Abril,Conductor,herido,Choque,PARTICULAR,AUTOMOVIL,M,24.0,1
2016,Abril,Conductor,herido,Choque,PARTICULAR,AUTOMOVIL,M,25.0,1
2016,Abril,Peaton,herido,Atropello,PUBLICO,CAMION,M,20.0,1
2016,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,23.0,1
2016,Abril,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,56.0,1
2016,Abril,Motociclista,herido,Atropello,OFICIAL,MOTOCICLETA,M,35.0,1
2016,Abril,Peaton,herido,Atropello,OFICIAL,MOTOCICLETA,M,22.0,1
2016,Abril,Acompañante,herido,Atropello,OFICIAL,MOTOCICLETA,M,34.0,1
2016,Abril,Motociclista,herido,Choque,OTROS,OTROS,M,22.0,1
2016,Abril,Acompañante,herido,Choque,OTROS,OTROS,M,20.0,1
2016,Abril,Peaton,muerto,Atropello,PARTICULAR,AUTOMOVIL,M,46.0,1
2016,Abril,Motociclista,herido,Otro,PARTICULAR,MOTOCICLETA,M,31.0,1
2016,Mayo,Motociclista,herido,Otro,PARTICULAR,MOTOCICLETA,M,36.0,1
2016,Mayo,Acompañante,herido,Choque,PARTICULAR,AUTOMOVIL,F,32.0,1
2016,Mayo,Conductor,herido,Choque,PARTICULAR,AUTOMOVIL,F,60.0,1
2016,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,56.0,1
2016,Mayo,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,F,44.0,1
2016,Mayo,Peaton,herido,Atropello,PUBLICO,AUTOMOVIL,M,23.0,1
2016,Mayo,Pasajero,herido,Choque,PARTICULAR,MOTOCICLETA,M,50.0,1
2016,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,30.0,1
2016,Mayo,Pasajero,herido,Choque,PARTICULAR,AUTOMOVIL,M,3.0,1
2016,Mayo,Conductor,herido,Choque,PARTICULAR,AUTOMOVIL,F,27.0,1
2016,Mayo,Acompañante,herido,Choque,PARTICULAR,AUTOMOVIL,F,34.0,1
2016,Mayo,Conductor,herido,Choque,PARTICULAR,AUTOMOVIL,M,43.0,1
2016,Mayo,Pasajero,herido,Choque,PUBLICO,MICROBUS,F,25.0,1
2016,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,33.0,1
2016,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,28.0,1
2016,Mayo,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,38.0,1
2016,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,28.0,1
2016,Mayo,Peaton,herido,Atropello,PUBLICO,MICROBUS,F,74.0,1
2016,Mayo,Conductor,herido,Choque,OTROS,BICICLETA,M,64.0,1
2016,Mayo,Peaton,herido,Atropello,PARTICULAR,AUTOMOVIL,M,35.0,1
2016,Mayo,Peaton,herido,Atropello,PUBLICO,AUTOMOVIL,F,36.0,1
2016,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2016,Mayo,Peaton,herido,Atropello,PUBLICO,AUTOMOVIL,M,55.0,1
2016,Mayo,Peaton,muerto,Atropello,PUBLICO,AUTOMOVIL,M,61.0,1
2016,Mayo,Acompañante,herido,Choque,OFICIAL,CAMPERO,M,31.0,1
2016,Mayo,Conductor,herido,Choque,PUBLICO,AUTOMOVIL,M,54.0,1
2016,Mayo,Pasajero,herido,Choque,PARTICULAR,MOTOCICLETA,F,24.0,1
2016,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,29.0,1
2016,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,25.0,1
2016,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,33.0,1
2016,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,28.0,1
2016,Mayo,Peaton,muerto,Choque,PARTICULAR,BUSETA,M,63.0,1
2016,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,34.0,1
2016,Mayo,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,F,19.0,1
2016,Mayo,Motociclista,herido,Otro,OFICIAL,MOTOCICLETA,M,28.0,1
2016,Mayo,Acompañante,herido,Otro,OFICIAL,MOTOCICLETA,M,32.0,1
2016,Mayo,Motociclista,muerto,Choque,PARTICULAR,MOTOCICLETA,M,19.0,1
2016,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,11.0,1
2016,Mayo,Pasajero,herido,Choque,PARTICULAR,MOTOCICLETA,M,31.0,1
2016,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,39.0,1
2016,Mayo,Motociclista,muerto,Choque,PARTICULAR,MOTOCICLETA,M,28.0,1
2016,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,31.0,1
2016,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,21.0,1
2016,Mayo,Conductor,herido,Choque,OTROS,OTROS,M,68.0,1
2016,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,53.0,1
2016,Mayo,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,M,35.0,1
2016,Mayo,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,F,50.0,1
2016,Mayo,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,M,29.0,1
2016,Mayo,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,F,29.0,1
2016,Mayo,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,F,50.0,1
2016,Mayo,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,M,25.0,1
2016,Mayo,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,F,24.0,1
2016,Mayo,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,M,21.0,1
2016,Mayo,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,F,81.0,1
2016,Mayo,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,M,26.0,1
2016,Mayo,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,F,22.0,1
2016,Mayo,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,F,70.0,1
2016,Mayo,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,F,35.0,1
2016,Mayo,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,F,31.0,1
2016,Mayo,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,M,25.0,1
2016,Mayo,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,M,35.0,1
2016,Mayo,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,M,40.0,1
2016,Mayo,Conductor,herido,Choque,PUBLICO,AUTOMOVIL,M,30.0,1
2016,Mayo,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,F,32.0,1
2016,Mayo,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,M,31.0,1
2016,Mayo,Pasajero,herido,Choque,PARTICULAR,CAMIONETA,F,59.0,1
2016,Mayo,Conductor,herido,Choque,PUBLICO,AUTOMOVIL,M,61.0,1
2016,Mayo,Motociclista,muerto,Choque,PARTICULAR,MOTOCICLETA,M,55.0,1
2016,Mayo,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,F,37.0,1
2016,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,61.0,1
2016,Mayo,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,M,83.0,1
2016,Mayo,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,32.0,1
2016,Mayo,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,35.0,1
2016,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,31.0,1
2016,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,23.0,1
2016,Mayo,Peaton,herido,Atropello,PUBLICO,BUSETA,F,46.0,1
2016,Mayo,Pasajero,herido,Choque,PARTICULAR,MOTOCICLETA,F,32.0,1
2016,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,24.0,1
2016,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,21.0,1
2016,Mayo,Pasajero,herido,Atropello,PUBLICO,BUS,M,61.0,1
2016,Mayo,Pasajero,herido,Otro,OFICIAL,MOTOCICLETA,M,33.0,1
2016,Mayo,Motociclista,herido,Otro,OFICIAL,MOTOCICLETA,M,29.0,1
2016,Mayo,Pasajero,herido,Choque,PUBLICO,BUS,F,57.0,1
2016,Mayo,Pasajero,herido,Choque,PUBLICO,BUSETA,M,9.0,1
2016,Mayo,Pasajero,herido,Choque,PUBLICO,BUSETA,M,55.0,1
2016,Mayo,Pasajero,herido,Choque,PUBLICO,BUSETA,M,40.0,1
2016,Mayo,Pasajero,herido,Choque,PUBLICO,BUS,M,33.0,1
2016,Mayo,Pasajero,herido,Choque,PUBLICO,BUS,F,22.0,1
2016,Mayo,Pasajero,herido,Choque,PUBLICO,BUS,F,45.0,1
2016,Mayo,Pasajero,herido,Choque,PUBLICO,BUS,F,50.0,1
2016,Mayo,Pasajero,herido,Choque,PUBLICO,BUSETA,M,43.0,1
2016,Mayo,Pasajero,herido,Choque,PUBLICO,BUS,M,38.0,1
2016,Mayo,Pasajero,herido,Choque,PUBLICO,BUSETA,M,66.0,1
2016,Mayo,Pasajero,herido,Choque,PUBLICO,BUS,M,67.0,1
2016,Mayo,Pasajero,herido,Choque,PUBLICO,BUS,M,59.0,1
2016,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,35.0,1
2016,Mayo,Motociclista,herido,Otro,PARTICULAR,MOTOCICLETA,M,29.0,1
2016,Mayo,Pasajero,herido,Otro,PARTICULAR,MOTOCICLETA,F,23.0,1
2016,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,34.0,1
2016,Mayo,Conductor,herido,Choque,PUBLICO,BUS,M,50.0,1
2016,Mayo,Pasajero,herido,Choque,PARTICULAR,CAMPERO,M,44.0,1
2016,Mayo,Conductor,herido,Choque,PUBLICO,AUTOMOVIL,M,23.0,1
2016,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,40.0,1
2016,Mayo,Motociclista,herido,Choque,OFICIAL,MOTOCICLETA,M,25.0,1
2016,Mayo,Acompañante,herido,Choque,OFICIAL,MOTOCICLETA,M,24.0,1
2016,Mayo,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,F,40.0,1
2016,Mayo,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,F,12.0,1
2016,Mayo,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,F,34.0,1
2016,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,34.0,1
2016,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,42.0,1
2016,Mayo,Acompañante,herido,Choque,PUBLICO,CAMION,M,22.0,1
2016,Mayo,Motociclista,muerto,Choque,PARTICULAR,MOTOCICLETA,M,53.0,1
2016,Mayo,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,23.0,1
2016,Mayo,Peaton,herido,Atropello,PARTICULAR,AUTOMOVIL,F,23.0,1
2016,Mayo,Motociclista,herido,Choque,OFICIAL,MOTOCICLETA,M,28.0,1
2016,Mayo,Acompañante,herido,Choque,OFICIAL,MOTOCICLETA,M,28.0,1
2016,Mayo,Conductor,herido,Choque,PUBLICO,AUTOMOVIL,M,36.0,1
2016,Mayo,Conductor,herido,Choque,PUBLICO,AUTOMOVIL,M,33.0,1
2016,Mayo,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,F,70.0,1
2016,Mayo,Pasajero,herido,Atropello,PUBLICO,AUTOMOVIL,M,38.0,1
2016,Mayo,Peaton,herido,Atropello,PUBLICO,MICROBUS,M,24.0,1
2016,Mayo,Peaton,herido,Atropello,PUBLICO,BUS,M,60.0,1
2016,Junio,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,F,26.0,1
2016,Junio,Peaton,muerto,Atropello,OTROS,AUTOMOVIL,M,39.0,1
2016,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,F,36.0,1
2016,Junio,Peaton,herido,Atropello,PUBLICO,BUSETA,M,49.0,1
2016,Junio,Peaton,herido,Atropello,PUBLICO,AUTOMOVIL,M,19.0,1
2016,Junio,Peaton,herido,Atropello,PARTICULAR,AUTOMOVIL,M,34.0,1
2016,Junio,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,F,63.0,1
2016,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,21.0,1
2016,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,55.0,1
2016,Junio,Pasajero,herido,Choque,PARTICULAR,MOTOCICLETA,M,21.0,1
2016,Junio,Acompañante,herido,Choque,PUBLICO,CAMION,M,77.0,1
2016,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,F,25.0,1
2016,Junio,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,M,31.0,1
2016,Junio,Acompañante,herido,Choque,PARTICULAR,AUTOMOVIL,M,24.0,1
2016,Junio,Conductor,herido,Choque,PUBLICO,AUTOMOVIL,M,51.0,1
2016,Junio,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,M,23.0,1
2016,Junio,Pasajero,herido,Caida Ocupante,PUBLICO,BUSETA,F,65.0,1
2016,Junio,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,25.0,1
2016,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,25.0,1
2016,Junio,Motociclista,muerto,Choque,PARTICULAR,MOTOCICLETA,M,41.0,1
2016,Junio,Pasajero,herido,Choque,PARTICULAR,MOTOCICLETA,F,52.0,1
2016,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,33.0,1
2016,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,32.0,1
2016,Junio,Peaton,herido,Atropello,PUBLICO,BUS,M,50.0,1
2016,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,34.0,1
2016,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,28.0,1
2016,Junio,Peaton,herido,Atropello,PARTICULAR,AUTOMOVIL,M,50.0,1
2016,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,32.0,1
2016,Junio,Pasajero,herido,Choque,OTROS,BICICLETA,F,66.0,1
2016,Junio,Ciclista,herido,Choque,OTROS,BICICLETA,M,24.0,1
2016,Junio,Ciclista,herido,Choque,OTROS,BICICLETA,M,42.0,1
2016,Junio,Motociclista,muerto,Choque,PARTICULAR,MOTOCICLETA,M,45.0,1
2016,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,27.0,1
2016,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,38.0,1
2016,Junio,Peaton,herido,Atropello,PARTICULAR,AUTOMOVIL,F,45.0,1
2016,Junio,Peaton,muerto,Atropello,PUBLICO,BUS,M,69.0,1
2016,Junio,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,F,18.0,1
2016,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,20.0,1
2016,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,41.0,1
2016,Junio,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,M,35.0,1
2016,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,29.0,1
2016,Junio,Pasajero,herido,Choque,PARTICULAR,MOTOCICLETA,F,28.0,1
2016,Junio,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,F,39.0,1
2016,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,53.0,1
2016,Junio,Pasajero,herido,Caida Ocupante,OFICIAL,MOTOCICLETA,M,34.0,1
2016,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,25.0,1
2016,Junio,Menor de edad,herido,Choque,PARTICULAR,MOTOCICLETA,F,3.0,1
2016,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,23.0,1
2016,Junio,Pasajero,herido,Choque,PARTICULAR,MOTOCICLETA,M,33.0,1
2016,Junio,Peaton,herido,Atropello,OFICIAL,MOTOCICLETA,F,68.0,1
2016,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,37.0,1
2016,Junio,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,F,43.0,1
2016,Junio,Pasajero,herido,Atropello,PARTICULAR,MOTOCICLETA,M,68.0,1
2016,Junio,Conductor,herido,Choque,PARTICULAR,AUTOMOVIL,M,44.0,1
2016,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,36.0,1
2016,Junio,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,21.0,1
2016,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,22.0,1
2016,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,42.0,1
2016,Junio,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,88.0,1
2016,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,24.0,1
2016,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,55.0,1
2016,Junio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,25.0,1
2016,Julio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,29.0,1
2016,Julio,Motociclista,herido,Choque,OFICIAL,MOTOCICLETA,M,34.0,1
2016,Julio,Acompañante,herido,Choque,PARTICULAR,AUTOMOVIL,M,35.0,1
2016,Julio,Ciclista,herido,Choque,OTROS,BICICLETA,M,65.0,1
2016,Julio,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,M,61.0,1
2016,Julio,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,27.0,1
2016,Julio,Peaton,herido,Choque,OTROS,AUTOMOVIL,M,56.0,1
2016,Julio,Conductor,herido,Choque,OTROS,AUTOMOVIL,M,28.0,1
2016,Julio,Peaton,muerto,Choque,OTROS,AUTOMOVIL,F,23.0,1
2016,Julio,Motociclista,herido,Choque,OFICIAL,MOTOCICLETA,M,30.0,1
2016,Julio,Pasajero,herido,Choque,PUBLICO,CAMIONETA,M,22.0,1
2016,Julio,Pasajero,herido,Choque,PUBLICO,CAMIONETA,F,14.0,1
2016,Julio,Pasajero,herido,Choque,PUBLICO,CAMIONETA,M,5.0,1
2016,Julio,Pasajero,herido,Choque,PUBLICO,CAMIONETA,F,31.0,1
2016,Julio,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,M,9.0,1
2016,Julio,Motociclista,herido,Atropello,PARTICULAR,MOTOCICLETA,M,43.0,1
2016,Julio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,25.0,1
2016,Julio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,35.0,1
2016,Julio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,35.0,1
2016,Julio,Peaton,herido,Atropello,PUBLICO,AUTOMOVIL,M,24.0,1
2016,Julio,Pasajero,herido,Caida Ocupante,PUBLICO,BUS,M,61.0,1
2016,Julio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,36.0,1
2016,Julio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,29.0,1
2016,Julio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,29.0,1
2016,Julio,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,23.0,1
2016,Julio,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,M,65.0,1
2016,Julio,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,M,9.0,1
2016,Julio,Motociclista,herido,Atropello,PARTICULAR,MOTOCICLETA,M,28.0,1
2016,Julio,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,M,44.0,1
2016,Julio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,58.0,1
2016,Julio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,23.0,1
2016,Julio,Pasajero,herido,Choque,PARTICULAR,MOTOCICLETA,F,22.0,1
2016,Julio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,42.0,1
2016,Julio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,27.0,1
2016,Julio,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,30.0,1
2016,Julio,Motociclista,muerto,Choque,PARTICULAR,MOTOCICLETA,M,40.0,1
2016,Julio,Peaton,herido,Atropello,PARTICULAR,AUTOMOVIL,M,16.0,1
2016,Julio,Peaton,herido,Choque,PARTICULAR,AUTOMOVIL,M,28.0,1
2016,Julio,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,36.0,1
2016,Julio,Pasajero,herido,Choque,PARTICULAR,MOTOCICLETA,F,37.0,1
2016,Julio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,37.0,1
2016,Julio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,33.0,1
2016,Julio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,37.0,1
2016,Julio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,39.0,1
2016,Julio,Peaton,herido,Atropello,PUBLICO,AUTOMOVIL,M,60.0,1
2016,Julio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,58.0,1
2016,Julio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2016,Julio,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,M,66.0,1
2016,Julio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,39.0,1
2016,Julio,Conductor,herido,Choque,PUBLICO,AUTOMOVIL,M,35.0,1
2016,Julio,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,F,25.0,1
2016,Julio,Conductor,herido,Choque,PARTICULAR,AUTOMOVIL,M,56.0,1
2016,Julio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,40.0,1
2016,Julio,Acompañante,herido,Atropello,PARTICULAR,MOTOCICLETA,F,23.0,1
2016,Julio,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,M,34.0,1
2016,Julio,Ciclista,herido,Choque,OTROS,BICICLETA,M,52.0,1
2016,Julio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,28.0,1
2016,Julio,Conductor,herido,Choque,PARTICULAR,CAMIONETA,M,26.0,1
2016,Julio,Pasajero,herido,Choque,PARTICULAR,CAMIONETA,M,28.0,1
2016,Julio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,39.0,1
2016,Julio,Ciclista,herido,Choque,OTROS,BICICLETA,M,55.0,1
2016,Julio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,30.0,1
2016,Julio,Pasajero,herido,Choque,PARTICULAR,MOTOCICLETA,M,31.0,1
2016,Julio,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,M,26.0,1
2016,Julio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,29.0,1
2016,Julio,Pasajero,herido,Choque,PARTICULAR,AUTOMOVIL,M,37.0,1
2016,Julio,Conductor,herido,Choque,PARTICULAR,AUTOMOVIL,M,43.0,1
2016,Julio,Motociclista,herido,Choque,DIPLOMATICO,MOTOCICLETA,M,29.0,1
2016,Julio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,29.0,1
2016,Julio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,F,36.0,1
2016,Julio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,30.0,1
2016,Julio,Pasajero,herido,Choque,PARTICULAR,MOTOCICLETA,F,26.0,1
2016,Julio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,58.0,1
2016,Julio,Conductor,herido,Choque,PUBLICO,AUTOMOVIL,M,42.0,1
2016,Julio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,20.0,1
2016,Julio,Acompañante,herido,Choque,PARTICULAR,MOTOCICLETA,F,32.0,1
2016,Julio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,28.0,1
2016,Julio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,47.0,1
2016,Julio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,44.0,1
2016,Julio,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,M,62.0,1
2016,Julio,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,43.0,1
